"ArtifactType","PathOrName","Location","Snippet"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Sales Manager %28MENA%29.profile-meta.xml","12672","<tab>Production_Quota__c</tab>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Sales Manager %28Ukraine%29.profile-meta.xml","6648","<field>Production_Quota__c.Market_Segment__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Sales Manager %28Ukraine%29.profile-meta.xml","6653","<field>Production_Quota__c.Period__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Sales Manager %28Ukraine%29.profile-meta.xml","6658","<field>Production_Quota__c.Product__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Sales Manager %28Ukraine%29.profile-meta.xml","6663","<field>Production_Quota__c.Production_Amount_t__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Sales Manager %28Ukraine%29.profile-meta.xml","6668","<field>Production_Quota__c.Quota_Mt__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Sales Manager %28Ukraine%29.profile-meta.xml","6673","<field>Production_Quota__c.Quota_Type__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Sales Manager %28Ukraine%29.profile-meta.xml","6678","<field>Production_Quota__c.Sales_Manager__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Sales Manager %28Ukraine%29.profile-meta.xml","6683","<field>Production_Quota__c.Shop__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Sales Manager %28Ukraine%29.profile-meta.xml","10968","<layout>Production_Quota__c-Production Quota Layout</layout>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Sales Manager %28Ukraine%29.profile-meta.xml","12670","<tab>Production_Quota__c</tab>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Salesforce API Only System Integrations.profile-meta.xml","6648","<field>Production_Quota__c.Market_Segment__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Salesforce API Only System Integrations.profile-meta.xml","6653","<field>Production_Quota__c.Period__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Salesforce API Only System Integrations.profile-meta.xml","6658","<field>Production_Quota__c.Product__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Salesforce API Only System Integrations.profile-meta.xml","6663","<field>Production_Quota__c.Production_Amount_t__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Salesforce API Only System Integrations.profile-meta.xml","6668","<field>Production_Quota__c.Quota_Mt__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Salesforce API Only System Integrations.profile-meta.xml","6673","<field>Production_Quota__c.Quota_Type__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Salesforce API Only System Integrations.profile-meta.xml","6678","<field>Production_Quota__c.Sales_Manager__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Salesforce API Only System Integrations.profile-meta.xml","6683","<field>Production_Quota__c.Shop__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Salesforce API Only System Integrations.profile-meta.xml","10965","<layout>Production_Quota__c-Production Quota Layout</layout>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Salesforce API Only System Integrations.profile-meta.xml","12054","<tab>Production_Quota__c</tab>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Scrap App Admin.profile-meta.xml","6648","<field>Production_Quota__c.Market_Segment__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Scrap App Admin.profile-meta.xml","6653","<field>Production_Quota__c.Period__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Scrap App Admin.profile-meta.xml","6658","<field>Production_Quota__c.Product__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Scrap App Admin.profile-meta.xml","6663","<field>Production_Quota__c.Production_Amount_t__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Scrap App Admin.profile-meta.xml","6668","<field>Production_Quota__c.Quota_Mt__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Scrap App Admin.profile-meta.xml","6673","<field>Production_Quota__c.Quota_Type__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Scrap App Admin.profile-meta.xml","6678","<field>Production_Quota__c.Sales_Manager__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Scrap App Admin.profile-meta.xml","6683","<field>Production_Quota__c.Shop__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Scrap App Admin.profile-meta.xml","10804","<layout>Production_Quota__c-Production Quota Layout</layout>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Scrap App Admin.profile-meta.xml","11869","<tab>Production_Quota__c</tab>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\ScrapSupplierPortal Profile.profile-meta.xml","6648","<field>Production_Quota__c.Market_Segment__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\ScrapSupplierPortal Profile.profile-meta.xml","6653","<field>Production_Quota__c.Period__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\ScrapSupplierPortal Profile.profile-meta.xml","6658","<field>Production_Quota__c.Product__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\ScrapSupplierPortal Profile.profile-meta.xml","6663","<field>Production_Quota__c.Production_Amount_t__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\ScrapSupplierPortal Profile.profile-meta.xml","6668","<field>Production_Quota__c.Quota_Mt__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\ScrapSupplierPortal Profile.profile-meta.xml","6673","<field>Production_Quota__c.Quota_Type__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\ScrapSupplierPortal Profile.profile-meta.xml","6678","<field>Production_Quota__c.Sales_Manager__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\ScrapSupplierPortal Profile.profile-meta.xml","6683","<field>Production_Quota__c.Shop__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\ScrapSupplierPortal Profile.profile-meta.xml","10965","<layout>Production_Quota__c-Production Quota Layout</layout>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\ScrapSupplierPortal Profile.profile-meta.xml","12054","<tab>Production_Quota__c</tab>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\SolutionManager.profile-meta.xml","6648","<field>Production_Quota__c.Market_Segment__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\SolutionManager.profile-meta.xml","6653","<field>Production_Quota__c.Period__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\SolutionManager.profile-meta.xml","6658","<field>Production_Quota__c.Product__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\SolutionManager.profile-meta.xml","6663","<field>Production_Quota__c.Production_Amount_t__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\SolutionManager.profile-meta.xml","6668","<field>Production_Quota__c.Quota_Mt__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\SolutionManager.profile-meta.xml","6673","<field>Production_Quota__c.Quota_Type__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\SolutionManager.profile-meta.xml","6678","<field>Production_Quota__c.Sales_Manager__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\SolutionManager.profile-meta.xml","6683","<field>Production_Quota__c.Shop__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\SolutionManager.profile-meta.xml","10965","<layout>Production_Quota__c-Production Quota Layout</layout>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\SolutionManager.profile-meta.xml","12054","<tab>Production_Quota__c</tab>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Standard.profile-meta.xml","6648","<field>Production_Quota__c.Market_Segment__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Standard.profile-meta.xml","6653","<field>Production_Quota__c.Period__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Standard.profile-meta.xml","6658","<field>Production_Quota__c.Product__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Standard.profile-meta.xml","6663","<field>Production_Quota__c.Production_Amount_t__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Standard.profile-meta.xml","6668","<field>Production_Quota__c.Quota_Mt__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Standard.profile-meta.xml","6673","<field>Production_Quota__c.Quota_Type__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Standard.profile-meta.xml","6678","<field>Production_Quota__c.Sales_Manager__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Standard.profile-meta.xml","6683","<field>Production_Quota__c.Shop__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Standard.profile-meta.xml","10965","<layout>Production_Quota__c-Production Quota Layout</layout>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Standard.profile-meta.xml","12054","<tab>Production_Quota__c</tab>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Supplier Community User.profile-meta.xml","6648","<field>Production_Quota__c.Market_Segment__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Supplier Community User.profile-meta.xml","6653","<field>Production_Quota__c.Period__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Supplier Community User.profile-meta.xml","6658","<field>Production_Quota__c.Product__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Supplier Community User.profile-meta.xml","6663","<field>Production_Quota__c.Production_Amount_t__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Supplier Community User.profile-meta.xml","6668","<field>Production_Quota__c.Quota_Mt__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Supplier Community User.profile-meta.xml","6673","<field>Production_Quota__c.Quota_Type__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Supplier Community User.profile-meta.xml","6678","<field>Production_Quota__c.Sales_Manager__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Supplier Community User.profile-meta.xml","6683","<field>Production_Quota__c.Shop__c</field>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Supplier Community User.profile-meta.xml","10965","<layout>Production_Quota__c-Production Quota Layout</layout>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\profiles\Supplier Community User.profile-meta.xml","12186","<tab>Production_Quota__c</tab>"
"GenericMatch","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\topicsForObjects\Production_Quota__c.topicsForObjects-meta.xml","4","<entityApiName>Production_Quota__c</entityApiName>"
"DML/SOQL","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\classes\CopyProductionAmountinQuotas.cls","8","return Database.getQueryLocator([SELECT id,Production_Amount_t__c,Quota_Mt__c FROM Production_Quota__c]);"
"DML/SOQL","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\classes\CopyProductionAmountinQuotasTest.cls","18","List<Production_Quota__c> pqUpdList= [SELECT Id,Production_Amount_t__c,Quota_Mt__c FROM Production_Quota__c];"
"DML/SOQL","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\classes\OpportunitiesWithoutOrderBatch.cls","5","return Database.getQueryLocator('SELECT id, Sales_Manager__c,Product__c,Market_Segment__c,Quota_Type__c,Shop__c,Period__c FROM Production_Quota__c' );"
"DML/SOQL","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\classes\ProductionQuoteAddOppItem.cls","25","List<Production_Quota__c> pqList = [SELECT Id,Period__c FROM Production_Quota__c WHERE Sales_Manager__c=:oppItem.Opportunity.OwnerId"
"DML/SOQL","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\classes\ProductionQuoteAddRelativeItems.cls","19","return Database.getQueryLocator('SELECT id, Sales_Manager__c,Product__c,Market_Segment__c,Quota_Type__c,Shop__c,Period__c FROM Production_Quota__c WHERE id in:insertedProductionQuote' );"
"DML/SOQL","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\classes\ProductionQuoteAddShopQuota.cls","19","List<Production_Quota__c> pqList = [SELECT Id,(SELECT Shop_Quota__c FROM ProdQuoteToShopQuotes__r) FROM Production_Quota__c WHERE Sales_Manager__c=:shopQuotaItem.Opportunity__r.OwnerId"
"DML/SOQL","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\classes\ProductionQuoteDeleteBatch.cls","36","return Database.getQueryLocator('SELECT id FROM Production_Quota__c WHERE Period__c in :listDateCheck' );"
"DML/SOQL","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\classes\ProductionQuoteFromSalBudgetBatchTest.cls","12","list<Production_Quota__c> test2 = [select id from Production_Quota__c];"
"DML/SOQL","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\classes\ProductionQuoteFromSalBudgetBatchTest.cls","23","// list<Production_Quota__c> test1 = [select id from Production_Quota__c];"
"DML/SOQL","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\classes\ProductionQuoteGroupAllBatch.cls","23","'FROM Production_Quota__c WHERE Period__c in:listDateCheck '+"
"DML/SOQL","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\classes\ProductionQuoteGroupAllBatch.cls","51","List<Production_Quota__c> pqList = [SELECT id FROM Production_Quota__c WHERE Period__c in:listDateCheck and Id not in:insertedProductionQuote];"
"DML/SOQL","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\classes\ProductionQuoteGroupBatch.cls","7","return Database.getQueryLocator('SELECT Market_Segment__c,Period__c,Product__c,Quota_Type__c,Sales_Manager__c,Shop__c,Production_Amount_t__c,Quota_Mt__c,createdDate FROM Production_Quota__c order by createdDate' );"
"DML/SOQL","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\classes\ProductionQuoteGroupBatch.cls","17","Production_Quota__c recordDeleted = [Select IsDeleted FROM Production_Quota__c WHERE Id =:currentRecordId LIMIT 1 ];"
"DML/SOQL","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\classes\ProductionQuoteGroupBatch.cls","30","List<Production_Quota__c> sameQuotas = [SELECT id,Production_Amount_t__c FROM Production_Quota__c WHERE"
"DML/SOQL","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\classes\ProductionQuoteOnUpdateBatch.cls","19","return Database.getQueryLocator('SELECT id, Sales_Manager__c,Product__c,Market_Segment__c,Quota_Type__c,Shop__c,Period__c FROM Production_Quota__c' );"
"DML/SOQL","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\classes\ProductionQuoteUpdateOppItem.cls","51","List<Production_Quota__c> pqList = [SELECT Id,Period__c FROM Production_Quota__c WHERE Sales_Manager__c=:oppItem.Opportunity.OwnerId"
"DML/SOQL","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\classes\ProductionQuoteUpdateOppItem.cls","104","List<Production_Quota__c> pqList = [SELECT Id,Period__c FROM Production_Quota__c WHERE Sales_Manager__c=:oppItem.Opportunity.OwnerId"
"Report/Layout/Rule","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\layouts\ProdQuoteToOppProduct__c-Opportunity Product For Prod%2E Quotes Layout.layout-meta.xml","20","<field>Production_Quota__c</field>"
"Report/Layout/Rule","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\layouts\ProdQuoteToShopQuote__c-Shop Quotes For Prod%2E Quotes Layout.layout-meta.xml","16","<field>Production_Quota__c</field>"
"Report/Layout/Rule","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\layouts\Production_Quota__c-Production Quota Layout.layout-meta.xml","87","<relatedList>ProdQuoteToOppProduct__c.Production_Quota__c</relatedList>"
"Report/Layout/Rule","C:\Users\aleksandr.novikov\InterpipeNewDev\force-app\main\default\layouts\Production_Quota__c-Production Quota Layout.layout-meta.xml","91","<relatedList>ProdQuoteToShopQuote__c.Production_Quota__c</relatedList>"
